num	time	text	label
8049	2020-05-14 11:19	어차피 분반끼리 성적을 매기는 것이고 수요일 시험에서 학생들의 잘못은 없고 교수님과 플라토 서버의 문제였다면 같은 분반인 애들은 똑같이 피해를 봤을텐데 재시험을 쳐서 받은 점수의 70%만 인정한다고 해도 문제될건 없어보이는데 ? 왜 계속 만점을 받아도 70%만 인정된다고 뭐라하는건지 잘모르겠네요 다만 수요일 시험에서 제출한 실기 파일의 내용과 상관없이 단순히 제출만 했다는 이유로 재시험에서 점수를 100% 인정한다는 것은 문제가 있다고 생각합니다. 그래서 이미 파일은 제출한 사람들은 재시험을 신청을 받아 똑같이 70%만 인정하는게 공정하다고 생각합니다. 이런것하고 시험시간만 조정하면 1주차 ppt에서 준상대평가를 적용한다고 했고 분반별로 성적을 매기면 기분은 좀 나쁘더라도 재시험에 70%인정하는건 상관없을거 같은데..	0
75	2020-05-01 2:00	더블캐스팅 본 사람 나 계속 임규형 - 사랑했지만 이거 자꾸 떠올라ㅠㅠㅠ 너무 잘불러 진짜....	1
52	2020-05-01 1:34	지샥시계 원래 오래감? 초딩때 산거 입대할때 가져가려는데아직도 잘되네	1
1	2020-05-01 0:49	교양 2개 과제가 영어 작문 제출인데 하나는 이미 제출했고 하나는 지금 쓰고 있는데 다른 교양에 냈던 거랑 비슷하게 써도 되나요 ,,? 주제 따로 안 정해주셔서 상관없을 거 같은데 제가 쓴 거라도 다른 수업 때 낸 과제물과 유사점이 있으면 안되나요 ,,???	1
148	2020-05-01 10:09	괜찮은 밥+반주 할만한곳 없을까? ㅠㅠ 총 6명정도인데 삼겹살 치킨은 좀 식상한거 같아서..ㅠㅠ	1
127	2020-05-01 8:37	과제 치트키 슈퍼 계산기(적분미분급수변환화학반응역학그래프안되는게 없다!)https://www.wolframalpha.com/무료 엑셀,워드,파워포인트 사이트http://www.openoffice.org/회로도 그리는 무료 사이트https://www.systemvision.com/반응당량 계산기https://ko.webqc.org/balance.php분자구조 명명법 프로그램(분자 그리면 이름 튀어나온다!)https://chemicalize.com/welcome솔루션(교재답지) 모음 사이트http://www.slader.com/참고문헌 링크 적을때 링크 줄이는 사이트(채점하는 조교들이 아주 좋아한다!)https://bitly.com/맞춤법교정기https://speller.cs.pusan.ac.kr/무료 포토샵 사이트(이미지 에디터)https://pixlr.com/editor/PDF 화질 유지하면서 용량 줄이는 사이트https://www.ilovepdf.com/ko/compress_pdf문제올리면 답풀어주는 사이트(월 2만원 비용이들지만, 생각외로 어둠의 경로를 통해 많이들 사용한다)https://chegg.com무료 논문 검색http://www.riss.kr통계청(긁어 붙히는거만으로도 공신력 생성!)http://www.kosis.kr기업 공시 자료 조회http://dart.fss.or.kr/실시간 증시/파생상품/실물/암호화폐 시세, 이슈https://m.kr.investing.com/2018 oecd 리포트 - 한국(다운로드 링크)(거시경제 관련 근거 자료로 최고!)https://bit.ly/2KORsK9파워포인트 무료 템플릿http://www.slideshare.net/http://www.presentationmagazine.com/아이콘http://thenounproject.com/무료 모델링 파일https://www.thingiverse.com/오픈소스 코드 공유 사이트 정리글https://www.makeall.com/network/storyview.php?tsort=&msort=&s_key=&s_type=&no=114&page=5교수님께 사정하는 메일 작성 방법https://m.blog.naver.com/PostView.nhn?blogId=prettyh90&logNo=220891418942&proxyReferer=&proxyReferer=https:%2F%2Fwww.google.com%2F	1
1335	2020-05-04 16:36	무슨소리야 1번에 중간고사는 과제물로 전환하겠다고 5월 11일까지 풀어랬잖아 근데 2번에 중간고사 어떻게할지 투표는 왜 해 ?	0
149	2020-05-01 10:09	2학기 싸강 ㄱㄴ? ??	1
1268	2020-05-04 14:57	오늘 강의실 공지 올라왔나요? 강의 3분 전인데 ㅠㅠ	0
163	2020-05-01 11:06	부모님 음식점 부모님 내려온다는데 점심에 갈만한 음식점 추천좀해주세요 해산물XX	1
7263	2020-05-12 22:41	처음부터 쓰라고 공지를 했어야지 9주차때 처음말하네...	0
8293	2020-05-14 16:32	아이패드로 화상강의 들으실 때 부산대 앱으로 들어가서 들으시나요 ? 아니면 사파리로 들어가서 들으시나요 ?저는 앱으로 하니까 튕기네요 ,, 도와주세요 ,,	0
6269	2020-05-11 15:34	학교 다니면서 진짜 이렇게 무책임한 교수 처음 봤다.... 4주 차까지 동영상 강의 하나도 없었고 계속 PDF로 과제만 툭툭 던져놓다가 어떤 용감한 수강생 한 명이 플라토 게시판에 너무한 거 같다고 아무 정보도 없이 그냥 과제만 내는 거 쫌 그렇다고 올리니까 그제서야 부랴부랴 영상 만드는 법 배워서 급히 준비한 거 다 티나게 강의 하나 딱 올림.... 자기는 대면 수업 희망했고 계속 버티다 비대면 강의가 지속될 거 같아 이제부턴 동영상 강의 열심히 준비해서 올리겠다고 함. 그리고 그때부터 지금까지 한 2주 동안 공지도 강의도 안 올리고 또 잠적함..... 오늘 아침에 드디어 공지 하나 올렸던데 기가 막히는데 하는 말이 학교 차원에서 대면 강의 수요 조사하고 있고 자기는 대면 강의 하기를 희망하고 반대하는 학생만 자기한테 의견 남기래... 그것도 내일까지..실습 수업도 아니고 경영 수업인데 다른 교수들 다 열심히 강의 올리고 학생들이랑 소통하고 하는데 본인만 너무 무책임하게 행동함... 안 그래도 지금 이태원 코로나 터지고 더 조심해야 되는데 영상 만들기 귀찮아하는 거 너무 티 난다 솔직히.... 이거 공론화 되게 추천해줘라!! 그리고 나와 같은 생각인 학생들 있으면 이메일로 반대 의견 드리자 ㅠㅠ	0
54	2020-05-01 1:31	근로자의날 도서관 교내 도서관 여나요 ,,?	1
161	2020-05-01 11:07	옷 염색 옷 염색 해보신 분 있나요? 세탁소나 수선집가면 해줄려나요 산지 얼마안됐는데 물빠짐이 심해서 색이 좀 빠졌어용 ㅜㅜ	1
98	2020-05-01 2:34	아 웅비관 왤케 시끄럽지 새벽에 친구모아서 파티하나 수다떠는거 다 들리네 ㅅㅂ 자려고 누웠는데 1시간째 잠이안오네	1
132	2020-05-01 7:46	식품공학과 교수들 강의 좀 하시길 언제까지 과제만 내주실건지?그것도 10페이지씩 넘는 과제를?	1
105	2020-05-01 5:01	하 과제 지금까지했다 한 과제 14시간 붙잡고 있었네	1
59	2020-05-01 1:23	고양이 키우는 사람!! 친구집에 누가 버리고 갔는데 친구 집이 키울 여건이 안돼서 내가 맡고 있는데 필요한 용품 이런거 하나도 몰라 ㅠㅠ 내일 당장 뭘 사야하는지, 추천하는 제품 알려줄 수 있어? 사료는 있어!!	1
109	2020-05-01 4:43	보고싶다. 하..장거리 연애하는데 여자친구 너무 보고싶어 ㅠ	1
6237	2020-05-11 13:32	내가 생각하는 가장 큰 단점은 시험을 안 치는 과목도 있어 시험 공부하다가 과제하고 실시간 수업듣고 동영상 보고 실험도 밀려서 두개씩 하다보면 시험 공부할 틈이 없는거 같다 근데 시험 쳐도 수업하고 과제 내줘서 더 죽을맛임	0
6212	2020-05-11 13:03	며칠에 치는지 개별 통보랬잖아이번주 금토 중에 칠텐데 아직 안 알려주노..	0
76	2020-05-01 1:58	긱사 돈 언제들어오려나 인강끊어야되는뎅	1
42	2020-05-01 1:53	회계감사 중간고사 문제 교재에 있는 각 장별 사례연구 요약+사례연구에 대한 요구사항이 5월 4일에 따로 포스팅된다 이런 뜻인가요..?	1
204	2020-05-01 12:29	변환이 완료된 동영상이 없다는데 어떻게 해?	0
50	2020-05-01 1:43	술집 추천 좀 해주세요🙈 내일 동아리 끝나고 제가 술집 정해오기로 했어요..근데....정말...모르겠단...새우안주가 맛있는 술집......추천해주세요..제에발...ㅎㄹㅎㅎㅎㅎㅎ	1
36	2020-05-01 0:59	군입대 앞둔 친구들아... 가서 준비할 자격증 생각해서 가... 전역하고 나니까 거기서 아무것도 준비 안한거 후회하고 있다	1
107	2020-05-01 4:48	러공예 좆같네 ㅋㅋ 아 ㅋㅋ..	1
8130	2020-05-14 12:41	공론화 해야되는 거 아님?ㅋㅋㅋㅋㅋ 걍 개판이라 정리도 안 되긴 하는데이게 뭐냐 ㄹㅇㅋㅋㅋㅋ	0
157	2020-05-01 9:42	프랑스어 과목 밤늦게 강의한 강사 나는 그거 듣는 학생은 아니지만그 강사 짤렸으면 좋겠다 보는 내가 다 짜증난다강사 주제에 ㅋ 갑질 오지더라	0
8440	2020-05-14 20:19	정보를 어디서 얻을 수 있을까?수강 가능한 과목이나 최대학점 이런 것들학생지원시스템에서 못 찾겠어서;;	0
6044	2020-05-11 2:33	다른 학교 아들 다 환불 받을 때 지금까지 기다려 줬으면 된거지ㅅ것들 12일(+-2)부호 붙였다고 이틀 더 기다리란 말 하는거아녀?슈밤	0
8010	2020-05-14 10:11	ot올리고 아무 것도 아직 안올림	0
8033	2020-05-14 10:32	왜 화상강의가안뜨지	0
40	2020-05-01 0:50	ㅋㅋ s20 대란이네 ㅋㅋㅋs20이 안팔리기는 하는듯 가격 엄청 떨구네 요금제가 좀 비싸 이번에는 패스	1
174	2020-05-01 10:46	플라토 저만 터졋나요 동영상 재생이안되네요ㄷㄷ	0
3027	2020-05-06 21:39	플라토 터진건 아닌거 같은데 페이지 로딩 오지게 느리네 폰도 컴도...나만 문제야...??	0
87	2020-05-01 3:13	아 ㅈ댔다 기숙사 창문으로 모기 한 두마리 들어온거 같은데 등 손가락 어깨 가려운 느낌 든다	1
8	2020-05-01 0:42	책읽고 레포트쓰는거 책 내용이 너무 많고 어렵기도 해서 책을 기간안에 못읽을거 같은데 내용요약된 글 읽고나서 레포트 작성해도 되겠지?	1
2689	2020-05-06 14:20	왜 시간을 미룸?? 나 잠깐 나갔다왔는데 큰일날뻔;;; 아니 그러면 공지 못 본 애들은 오늘 못 치는거 아님? 암튼 2시 20분부터랍니다	0
33	2020-05-01 1:02	와 고등학교때는 대학 오면 취업 되는줄 알았는데 그나마 괜찮은 곳 할라하면 엄청나게 준비해야되는구나... 2학년인데 앞이 막막하다 ㅠ	1
215	2020-05-01 12:12	고토 이명수 교수님 저만 영상 오류 뜨나요? ㅈㄱㄴ	0
2	2020-05-01 0:45	공대 적성 안 맞는데 취업 때문에 억지로 온 사람? 많지 않나? 나만 그런가	1
35	2020-05-01 0:59	아 아이폰 멀로 넘어 갈까?? se2 가 16정도고 xs가 8정도인데 개고민되넹	1
137	2020-05-01 6:15	계절학기 수강할라면 수업료 어느 정도 해요?	1
514	2020-05-01 18:52	오늘 계절학기 뭐 나온다고 하지않았나? 결국 안올린거? 대단하다 부산대...	0
88	2020-05-01 3:05	ㄴㄷㅆ주위 중학교 때부터 원피스본거 너무 후회된다.요즘 원피스는 보니까 보는거지 재미도 없고 궁금하지도 않음.오늘만 보고 나중에 완결나면 책 다 사서 보든가 해야겠다	1
53	2020-05-01 1:32	전공이랑 안맞는 사람 있어? 나 두번째로 싫어하던 과목 전공 중,,,진짜 원하던 과는 따로 있었는데 성적 맞춰서 온 거 너무 아쉬워	1
5954	2020-05-10 23:52	아직도 이번학기 강의를 하나도 안올린게 말이냐??? 그래놓고 기말고사는 쳐 치겠다고 하네	0
7029	2020-05-12 16:31	영상 왜 안올리시지 ㅜ	0
102	2020-05-01 5:17	기온 실화냐 16도네 좀 따 산책이나 나갈까	1
34	2020-05-01 1:00	토익 수업 졸업할려면 토익 점수 제출해야 하잖아 근데 시험 안치고 토익 수업 들으면 인정된다는데 사실임?	1
1259	2020-05-04 15:05	ㄴㅁㄱ교수님꺼 오늘 시험인데 왜 안들어가지는거지 혹시 나만 그런건가요?? ㅠㅠ	0
4193	2020-05-08 13:04	하 저 수업 하나때문에 기숙사 드가면서 까지 가야되나 ㅋㅋ..	0
413	2020-05-03 8:58	다른학과는 중간고사끝나가거나 끝났는데 우린아직 잠시만 기다려달래....언제쯤 치는지 안치는지 알려줄래?	0
26	2020-05-01 1:16	교수님 과제 채점기준 교수님 과제 채점기준이 이상한데 메일 보내도 될까..??	1
49	2020-05-01 1:44	심리학 과제 1-2번 조금만 도움주실 분 계신가요...	1
3455	2020-05-07 13:25	화상강의 끝나고 참가자 보면서 교수님이 출석체크 적으시는데 하필 그때 튕겨서 출첵 인정안됨....뭐 이런 개같은 경우가 다있지.. 싸강 개짜증난다	0
65	2020-05-01 2:24	마이러버 현재 322명 신청 이번에는 제발 매칭되길 ㅠㅠ	1
31	2020-05-01 1:04	부경대에서 반수해서 중위권 공대 왔는데 취직할 때 차이 많이 날까요...ㅜㅜ(과는 같아요)	1
1649	2020-05-04 22:26	등록금반환에 관하여 입좀 열어주시면 안되나요	0
1008	2020-05-04 2:25	인가여?   녹화강의는올려주겠지? 설마 3일전에 갑자기 시험본다고하지않겠지?	0
1918	2020-05-05 13:40	과제 제출 하라는 말인가요 .. ?어떻게 하라는 설명도 없는데	0
97	2020-05-01 2:36	용구비어"" 갈릭똥집후라이드 8000원(3개 쭈어먹음  소주2병까지 카바씹가능)	1
30	2020-05-01 1:04	아이폰11 노랑폰에서 사려고 하는데 믿을만 한 곳일까..?	1
7987	2020-05-14 9:03	저도 싸강 싫어요...	0
153	2020-05-01 9:53	반영20펀데 한번 결석이면 에이 힘들가?ㅠㅠㅠㅠㅠㅠㅠㅠ 아아아아ㅡ아ㅏ앙아아어ㅡ 싸강 하나 못들었어ㅜㅜㅜㅜㅠㅠㅠㅜㅠ	1
145	2020-05-02 11:40	기숙사 환불 존나 늦네 다른 대학 친구들은 기숙사 환불 4월달에 다 했구만 먼 행정 처리를 열심히 한다고 5월 중순 예정이라 하냐;;부산대보다 싸강 발표 늦게 한 경상대도 4월 말에 일괄지급 됐다 하던데 슈벌	0
12	2020-05-01 0:32	동숲 왜이렇게 인기많아? 유튜버들이 하길래 보는데 엄청 갓겜이거나 그런건 아닌거 같은데 이걸 몇 십만원이나 주고 사는 사람이 왜 이렇게 많은거야	1
3676	2020-05-07 18:33	갑자기 3주있다가 중간고사본다는데 왜그러는거야??다른 지역사람들은 어떻게 하라고?? 시험 하나 보러 ktx타고 왔다가 왕복 10만원 깨지라고? 어디서 자라는건데?????	0
5052	2020-05-09 16:59	과제란 안올라오는데..  안하는건가..	0
72	2020-05-01 2:09	영미문화의이해 중간고사과제 진짜 뭔지 모르겠다... 나만 딴 수업 들은 듯	1
6091	2020-05-11 5:49	또 말없이 퀴즈 기간 바꾸셨네...9주차 놓쳤다 ㅋㅋㅋ	0
8035	2020-05-14 10:32	화상강의 들어가지나요? 저 계속 다른회의 진행중이라고 못들어가고 있어요ㅠㅠ	0
7464	2020-05-13 10:06	아니 이때까지 수업 하나도 안하고 과제만 존나 내더니 화상강의로 질문하고 모르면 존나 뭐라하냐ㅅㅂㅅㅂㅅㅂ 존나 뭘 하면 다 남탓이고 지랄임	0
1593	2020-05-04 21:45	왜 내가 듣는 강의 교수님들은 하나같이 과제를 안 매겨주시냐ㅠㅠ 담번에 보고서 쓸때 똑같이 해도 되는지 뭐 고쳐야 하는지 감도 안 잡혀..	0
10	2020-05-01 0:35	레포트가 수기면 표절검사 못 돌리죠? 예외는 있겠다만 보통 그렇죠?	1
4668	2020-05-08 23:29	어떻게 공부하세요?PPT 안올려주셔서 답답..	0
7608	2020-05-13 13:34	동영상 강의 말 너무 빠르시지 않냐 하나도 못알아 듣겠다다들 어떻게 공부하는지 알려줘	0
8098	2020-05-14 11:50	아직 한 강의도 안올리셨는데 저만 모르게 대면수업 중인건지 화상강의인건지.. 화상강의는 어떻게 듣는건지 아시는 분은 알려주세요ㅠ	0
21	2020-05-01 1:22	진짜 친하다고 생각드는 친구 몇명이야?	1
3175	2020-05-07 0:51	이렇게...엉망진창인 수업자료 처음이야...	0
32	2020-05-01 1:03	와.. 5월 1일??!?!?	1
6266	2020-05-11 14:26	과제안내주고타대학강의만 계속올리노	0
1173	2020-05-04 12:40	과제 점수 기준이 ㅈㄴ 너무 주관적이신 거 아닌가? 아무거나 골라서 하라고 해놓고 자기가 중요하게 생각하는 거 적은 애는 점수 더 주냐? 개너무하네	0
7545	2020-05-13 12:14	수업이던 시험이던 이런 상황에서 대면을 꼭 해야된다고( 실험,실습,예대 수업같은 대면 꼭 필요한 수업들 빼고)하는 교수님들한테는 서약서 같은거 받았으면 좋겠다. 수업을 가는 과정이나 수업으로 인해서 학생 한명이라도 걸리게 되면 본인이 책임지겠다는 서약서 홀홀	0
61	2020-05-01 2:31	미쏘 퀄리티 어때? 옷가게!	1
7055	2020-05-12 16:51	8주차 설명이 포함된 학습자료를 저번주 중에 업로드해주신다고 하셨는데 업로드 안해주셨네요... 책보고 혼자 공부해야하나요 내일 시험인데..	0
456	2020-05-03 11:27	교수는 강의도 안하면서강의자료 ppt만 올려놓고매주 과제 내주는데진짜 뭘 쓰라는건지 ㅅㅂ이걸 중간고사 대체해서 평가한다는게 더 어처구니 없네	0
3892	2020-05-07 22:51	타지사람 부산가는데 2시간30분수업시작 11시제일빠른버스시간 9시강의실까지 들어가면 12시될듯진짜 고토수업  하나 들으려고 전날에가서 하룻밤자고 수업들어야되는건가 아 ㅋㅋ	0
141	2020-05-01 10:29	오늘 교양교육원 업무 하나요? ?	1
74	2020-05-01 2:02	일반지구과학실험 지층 잘 아시는분 불쌍한 져를 도와주실수있나요ㅜ	1
166	2020-05-01 10:58	뭔소리냐	1
126	2020-05-01 8:54	카페에 공부하는 사람많아요?? 소논문 써야하는데 집은 도저히 집중이 안돼서 나가야할것같은데ㅜㅜㅜ가면 안되려나	1
71	2020-05-01 2:17	위험사회 과제 안한사람 나 이제 시작인데 어떡하지?	1
1174	2020-05-04 12:40	어떤 시대의 이론가 3명중 한명 골라서 이론요약하래놓고 “특정 이론가 고른사람은 점수 좀 더 드렸습니다” 이래버리네	0
152	2020-05-01 9:55	사회사상사 과제 홉스로크루소 책 꼭 사회계약론으로 해야하나요?	1
39	2020-05-01 0:52	생일선물 적당히 친한 20대 후반 여사친 선물 뭐가좋을까..? 넘 비싼거 말구	1
6	2020-05-01 0:43	인공지능 과제는 항상 좆같다	1
5945	2020-05-10 23:04	한과목 교수님이 갑자기 대면수업한다고 하시는데 기숙사 중도퇴사한 사람은 어떡해? 그리고 만약 도중에 입사가 되더라도 교양 일주일에 1시간인데 그거때문에 기숙사비를 전체 내야하는거야?ㅠㅠㅠ	0
151	2020-05-01 9:58	고토 이명수교수님 ㅇㅁㅅ 교수님 교재 없으신거 맞죠....?	1
67	2020-05-01 2:23	자기혐오가 심함 키도 작고 살도 쪄서 스트레스 받아서 살을 20kg인가 뺌그 이후에도 어깨관련운동을 꾸준히 함요즘드는 생각인데 뭐하는건지 모르겠고 현타 옴	1
8205	2020-05-14 14:39	과제 혹시 올라온거 있나요? 이번주에 올린다고 했는데...	0
147	2020-05-01 10:10	갤놑9 35에 사면 호구아니죠?	1
129	2020-05-01 8:34	러시아어 ㅇㅇㄱ 교수님 목욜강의없엉? ㅈㄱㄴ	1
11	2020-05-01 0:33	서브웨이랑 햄버거랑 비슷한거아님? 서브웨이라고 건강한건 아니지 않나...?	1
7	2020-05-01 0:42	닌텐도 스위치 6월 달 되면 5월5일날 잔뜩샀다가 애들이 질려서 겁나 팔 거 같음.중고로 줍줍해야겠다	1
3396	2020-05-07 12:56	왜케 느려..? 시험봐야하는대	0
77	2020-05-01 1:56	c언어 잘하시는분 초짜라서 도저히 해결을 못하겠는데 어디가 잘못됐는지만 봐주실분 있나요ㅠㅠㅠ	1
6174	2020-05-11 12:02	필수과목 플라토에 왜안올려주지	0
8437	2020-05-14 20:30	전공수업 1개 과제 출석 일절없이 ppt로만 해옴1학기 싸강 확정되고 이제부터 동영상 수업한다고 3개 올리셨는데 그거도 힘드신지 그 담주부터 또 ppt..ppt질이 좋냐? 그것도 아님오히려 책으로 혼자 공부하는게 나을정도로 아무 설명도 없고 그냥 책에있는 문장 몇개 ppt로 만들어서 올리심작년 교수님 평점보면 좋았음. 사이버강의다 보니  적응도 힘드실거고 그만큼 대면강의랑 질 차이가 심하다는 거겠지.. 그리고 교수님 입장에서도 힘드시겠지. 대면은 못하는데 수업은 진행해야 하고 동영상 제작까지 다 할려면 얼마나 힘드시겠냐 충분히 이해가능 ㅇㅇ그냥 학교가 아닌 학과맞춰서 들어왔는데 이렇게 혼자서 착착 하고 있는 내 모습을 보니 반수생각이 씨게 마려울 뿐 ㅎ물론 나머지 듣고있던 교양도 개판이던데 할말하않 후...	0
92	2020-05-01 2:54	친구들이랑 맨날 놀고 술마시고 하는데도 우울하고 외로운건 왜이런거지	1
9	2020-05-01 0:37	입사포기자환불신청 한 다음에 개별 내역을 클릭하여 "신청서 제출" 버튼을 클릭하라는데 뭔 뜻임?	1
2564	2020-05-06 12:09	내일 오라고 공지 떴는데 지금 본가와있어서 못간단말야ㅠㅠㅠㅠ어떡해....? 사정말씀드려도 안되려나...?	0
139	2020-05-01 5:53	레포트 줄간격을 1.5 이하로 하랬는데 1.0으로 해도 될까??	1
6180	2020-05-11 11:56	5말에 오프라인으로 중간고사보는거 실화야?솔직히 소규모강의도 아닌데,,	0
1001	2020-05-04 3:00	제목처럼 아직도 강의 안찍어 올리고 과제물 대체라면서 피피티만 올리는 강의 있는 사람 댓글에 달아바바 나같은 사람 몇명잇나 보자 글고 과제를 존나 마니줌 하 ㅅㅂ 지금 극대노 상태임 후... 이제 개강한 시간이 종강까지 남은 시간보다 김 ㅋㅋㅋㅋㅌㅌㅌㅌ	0
8228	2020-05-14 15:02	왜 수업 시작 안하나요?	0
1295	2020-05-04 15:59	논란일자 중간고사 대채과제 내준다면서중간 한번더 보겠냐는건 무슨경우냐	0
3796	2020-05-07 21:40	현강에서도 이러시는 지 모르겠는데,듣고나면 남는 게 없음그냥 공식 몇개가 전부인데각 변수가 뭘 의미하고 이걸 왜 하는 지에 대한 설명이너무 적음그냥 대입해서 구하면 됩니다. 이게 설명의 전부고...이번 중간고사는 그나마 과제대체여서 책 봐가면서 대충 이해라도 했지이 교수님 수업만 듣고는기말고사때 중간고사 과제처럼 책에있는 문제라도시험으로 치면 손도 못 댈것 같은데; ㅡㅡ덧 붙여서 수업자료도 직접 만드시는 건 좋은데오탈자 너무 많음; 사소한 것도 아니고되게 중요한 데서	0
3543	2020-05-07 15:09	교수님 목소리가 개작아서 안들리는데 이거 과제 어떻게하냐 ㅋㅋ	0
28	2020-05-01 1:12	더킹보는사람 해운대장면 이미 나왔음??	1
121	2020-05-01 9:17	공무원 국가직이 지방직보다 합격하기 더 어려운가요? 국가직 검찰 공무원 준비하고 싶은데이게 국가직 일행이나 지방직(부산시) 일행보다 합격하기 더 어려울까요?	1
7299	2020-05-12 22:54	학지시 봐도 헷갈림	0
3784	2020-05-07 21:00	우린 뭐 입장표명같은거 해줄 가치도 없다 생각하고 소식도 없는거냐내 사근 곳 근처 국립대랑 지거국 경상대도 학사과쪽에선가 등록금 환불에 대한 자기네 의견이랑 이것저것 전체문자 돌리고 그랬다는데 우린 아무것도 없뉴그냥 환불받고 싶다는건 아니고 다른 대학은 등록금 문제며 대면강의 문제며 지금 학생들 의견 투표로 모으고 있고 문자돌려가며 착착 진행하고 있는데 우린 너무 안일하게 있는거 같음..특히 대면강의 문제는 한다면 나 자취방도 다시 구하러 가야 되는데 무작정 통보 식으로는 안해줬으면..	0
3323	2020-05-07 11:30	교수님이 중간고사 대면시험 친다는데 학교에서 1학기 전면싸강 공지 했으면중간고사 대면 하면 안되는거 아닌가? 중간고사는 교수 재량이라서 다른거야?	0
130	2020-05-01 8:29	오늘 열사표 ㄱㄱㅎ교수님 화상수업 있나요? ㅈㄱㄴ	1
81	2020-05-01 3:40	동공 큰데 라섹한 사람 빛번짐 심해?	1
90	2020-05-01 2:57	과제 한글 기본양식이라하면 폰트 크기고 10으로 해야됨???	1
5528	2020-05-10 13:25	2학기 싸강하면 휴학할까..?새내기인데 과제도 많고 집에선 집중도 안되고 너무 스트레스 받는다내 캠퍼스 라이프....	0
6985	2020-05-12 15:58	오늘 화상수업 미리 언질 없이 20분 늦음. 지난 화상강의때 마지막에 이 부분 미리 찾아놓으면 다음시간에 학생들한테 질문할거라고 함. 이번 수업 마칠때까지 그 부분 수업 안하길래 학생 한명이 그 부분에 대해서 질문하니까 갑자기 그건 과제 아니었냐, 내가 마감일자 말 안해줬냐, 제출게시판 안 만들어놨었냐 라고 함. 학생 여러명이 과제가 아니고 교수님이 질문하면 학생들이  답변하는 식으로 하기로 했다고 말함. 근데 교수는 계속 아니라고 '내가 제출 날짜를 말 안했나...'하면서 수업 끝나자마자 제출 게시판 만들 테니까 제출하라고 함.학생들이 마감기한 물어보니까 미리 안해놨냐고 뭐라 하면서 오늘 11시까지라고 함.평소에도 화상강의때 학생 피드백 반영 안하고 진행하더니, 드디어 오늘 학생들 말 무시하고 없던 과제를 만들어내는 클라쓰...	0
57	2020-05-01 1:24	혹시 아직도 중간고사 공지 안올라온 과목 있는 분!! 저희 전공수업 아직도 공지 안 올라왔는데 뭘까요ㅜㅜ올라왔는데 제가 모르는걸까요?동기분들 아무도 단톡에서 물어보시질 않아서 불안해요ㅜㅜ혹시 아직 안올라오신 분 있으신가요?	0
29	2020-05-01 1:08	폰 약정 1년약정으로 살수있음?	1
3279	2020-05-07 10:48	11:40분부터 시작인데 서버 안터지겠지?서버터지면 ^^1발	0
5351	2020-05-10 2:49	공지에는 10일 저녁 10시라고 써놓고과제 제출 창은 00시면 어쩌란거지?,,	0
864	2020-05-03 22:47	몇주동안 강의안올리다가 한달지나고 강의 올리긴하는데 올리는강의도 수요일 목요일은 되야 올라오고 소리안들리고 필기는 보이지도 않고ㅋㅋ;적어도 본인이 올리시는 영상이 어떤상탠지는 확인하고 올리는게 정상 아닌가엡실론델타를 강의하나 안올리고 과제로 내는건 또 무슨경우임;;;;	0
16	2020-05-01 0:27	금정 동래 연제 중에서 원룸 월세 저렴한지역 어느동네가 ㅇ있을까ㅠ 도저히 부모님이랑 같이 못살거같아서 자취해야할거같은데	1
94	2020-05-01 2:50	남친 어디서 만들어요?? 알려주세여	1
5454	2020-05-10 12:01	왜 안 올라가지...ㅠ 업로드만 하면 끝인디	0
1594	2020-05-04 21:43	학사일정상으로는 계절 시작하는 첫주가 집중 보강기간인데 이거 이대로 진행하는거임?집중보강잡힌 사람은 계절도 못듣나?	0
6589	2020-05-11 23:48	다다음주에 시험보러 학교가는디 가는길이 무섭다 가다가 감염되는거아닌가,,	0
8283	2020-05-14 16:47	대단하신 분 교수님께서 화상강의로모셔왔는데 줌이 렉걸려서 계속 늦어진드....줌 망할ㅠㅠㅠ	0
1906	2020-05-05 12:38	아니ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 교수님 이걸 강의안하시고 과제로 내주시면 뭘배워가나요,,,,,진짜 드랍띄우고싶다,,,,	0
133	2020-05-01 7:40	일화 문제 맞게 푼 건지 좀 봐주세요 ㅠㅠ 12번에 (c)문제66.98ml*0.09448M/0.2815M=22.48ml이렇게 푸는 거 맞나요...?답지는 33.72mL 예요 퓨ㅠㅠ	1
79	2020-05-01 1:55	목샤 아침에 언제열죠??  내일아침에가야하는데	1
131	2020-05-01 7:47	심리학1 과제 1-2 다들 어떻게 하고있니.. 감도 안잡히네	1
2214	2020-05-05 20:45	싸강이랍시고 올려주긴 하는데그냥 들어보면 PPT 국어책 읽는거밖에 없음그리고 그 PPT도 다 교재 안에 들어있는거고....이럴거면 차라리 강의를 만들지 말고 전에 하던것처럼 PDF 파일 하나 던져주고걍 알아서 공부해라 하는게 나을거 같은데강의 만들어버리니까 과제내진 않을까 전전긍긍하면서 듣게되누 아오 십	0
3698	2020-05-07 18:59	5월 1일날 입사취소하고 환불신청했는데 아직 돈 안들어온게 정상임?	0
128	2020-05-01 8:36	오늘 부산레포츠 문 열었나요	1
654	2020-05-01 22:43	학사과 일 진짜 못하네 여름계절 글 올려준다면서 튀었네	0
